id,x,y,z,mass,vx,vy,vz,eps
7849,4.45988,-3.53907,0.722156,0.00119065,0.892149,0.834077,-0.80917,0.133472
7850,-3.27358,5.40659,0.541035,0.00119065,-1.15149,-0.63161,-0.0362972,0.133472
7851,1.45317,4.87591,-1.66571,0.00119065,-1.44491,0.40132,0.0806538,0.133472
7852,6.00324,-1.2759,-0.746175,0.00119065,0.333518,1.1338,0.647587,0.133472
7853,5.0861,-3.44279,-0.71649,0.00119065,0.901933,0.916243,0.409262,0.133472
7854,4.49252,-4.21036,0.465216,0.00119065,0.78362,1.11431,0.0482925,0.133472
7855,-4.72482,-3.15216,0.357099,0.00119065,0.724798,-1.21535,-0.478847,0.133472
7856,4.8074,-2.93037,-0.377992,0.00119065,1.04596,1.0837,-0.00324677,0.133472
7857,4.50553,-3.51843,1.87521,0.00119065,0.867082,0.951837,0.237747,0.133472
7858,3.94561,-3.48237,-0.918091,0.00119065,0.926519,1.24649,0.158173,0.133472
7859,-3.15798,2.38938,0.820438,0.00119065,-0.955732,-1.65492,-0.221791,0.133472
7860,-4.16411,2.59631,1.24631,0.00119065,-1.02517,-1.23868,0.137172,0.133472
7861,-3.64325,-1.86983,4.19773,0.00119065,0.670724,-0.298796,-0.869191,0.133472
7862,1.45868,6.23719,0.977613,0.00119065,-1.22889,-0.211045,0.160824,0.133472
7863,6.31534,3.71586,0.0336078,0.00119065,-0.466285,0.946622,0.0745473,0.133472
7864,3.18497,4.94664,-0.387931,0.00119065,-1.20822,0.690063,-0.374799,0.133472
7865,-2.40374,-4.13303,0.690231,0.00119065,1.38282,-0.856114,-0.533632,0.133472
7866,-0.33845,6.20154,-0.927487,0.00119065,-1.29489,0.129364,-0.196294,0.133472
7867,4.16394,-5.71235,1.17993,0.00119065,0.85904,0.444869,0.418532,0.133472
7868,5.38507,-2.06807,1.07428,0.00119065,0.574287,1.28611,0.142661,0.133472
7869,-0.131845,-4.81944,1.03194,0.00119065,1.63062,0.0491313,-0.344242,0.133472
7870,-5.14921,-2.38723,0.154544,0.00119065,0.67803,-1.19601,0.613251,0.133472
7871,-2.10818,4.6778,-1.13467,0.00119065,-1.4639,-0.463794,0.346514,0.133472
7872,6.64393,1.05729,-0.394215,0.00119065,-0.591483,1.05701,0.144415,0.133472
7873,1.37397,5.15613,-0.140862,0.00119065,-1.53866,-0.0259014,-0.420886,0.133472
7874,2.41781,4.05466,-0.385591,0.00119065,-1.29214,0.623448,1.00519,0.133472
7875,4.36741,2.77719,0.537555,0.00119065,-0.470871,1.55155,-0.00215402,0.133472
7876,-2.81156,3.9495,3.31395,0.00119065,-0.657447,-0.699969,-0.755762,0.133472
7877,0.0227651,-5.85606,-0.0809723,0.00119065,1.35098,-0.516315,-0.202224,0.133472
7878,4.62833,0.884322,1.36812,0.00119065,-0.0369841,1.61752,0.329693,0.133472
7879,-4.41073,2.55554,1.2773,0.00119065,-0.435344,-1.50335,-0.00314542,0.133472
7880,-4.08544,4.0091,-0.487383,0.00119065,-1.08601,-0.870418,0.507402,0.133472
7881,-2.82882,4.76057,-0.81974,0.00119065,-1.16526,-0.922936,-0.238473,0.133472
7882,-6.07867,2.82627,0.439777,0.00119065,-0.48917,-1.10666,-0.201616,0.133472
7883,-4.16654,2.28113,1.36978,0.00119065,-0.34001,-1.58099,-0.28769,0.133472
7884,4.14274,0.181806,1.56119,0.00119065,-0.339874,1.70106,0.338118,0.133472
7885,4.73805,-0.923591,2.70536,0.00119065,0.707708,1.16601,-0.145203,0.133472
7886,-4.14931,-3.73691,0.086022,0.00119065,1.07324,-1.08612,0.145086,0.133472
7887,1.29711,4.84684,-0.485306,0.00119065,-1.64921,-0.103652,0.234497,0.133472
7888,-2.6618,4.87527,0.7578,0.00119065,-1.05422,-0.990941,0.426607,0.133472
7889,-4.32518,3.10494,-0.994508,0.00119065,-0.658488,-1.19816,0.718986,0.133472
7890,0.912548,-6.30636,-0.275419,0.00119065,1.28379,0.282568,-0.164417,0.133472
7891,-5.34837,-0.430179,1.58136,0.00119065,0.184273,-1.3328,-0.556326,0.133472
7892,5.1937,2.65818,-0.0750198,0.00119065,-0.253586,1.44134,0.142641,0.133472
7893,-4.99398,-1.05012,-0.198397,0.00119065,0.195106,-1.6398,-0.17523,0.133472
7894,5.78035,0.332171,0.0292308,0.00119065,-0.593294,1.25505,0.521599,0.133472
7895,-4.71652,-4.2396,0.836709,0.00119065,0.892156,-0.910903,-0.244181,0.133472
7896,-2.13324,6.67396,-0.26884,0.00119065,-1.11804,-0.265076,-0.123138,0.133472
7897,-3.24273,3.91329,-1.22437,0.00119065,-1.44726,-0.635518,-0.010813,0.133472
7898,1.32514,-6.17512,-0.429956,0.00119065,1.2574,0.360483,0.270089,0.133472
7899,1.22761,5.65918,-1.1224,0.00119065,-1.41231,0.0413447,-0.0248733,0.133472
7900,-4.70554,2.46291,0.417685,0.00119065,-0.608784,-1.44914,0.293576,0.133472
7901,-2.383,5.53733,-1.33148,0.00119065,-1.18442,-0.545775,0.238609,0.133472
7902,-4.6585,-2.64615,0.605807,0.00119065,0.483274,-1.50002,-0.00544827,0.133472
7903,4.85309,2.68899,-0.0760124,0.00119065,-0.941686,1.21897,0.158738,0.133472
7904,-0.219478,-4.67992,0.273111,0.00119065,1.68968,0.332305,0.423633,0.133472
7905,-4.14144,-4.24728,-0.631217,0.00119065,1.37996,-0.140172,0.331377,0.133472
7906,3.63212,-3.38353,1.42663,0.00119065,0.882474,1.31724,-0.00971904,0.133472
7907,-5.82901,-1.08756,-0.688322,0.00119065,0.333421,-1.15837,-0.755466,0.133472
7908,1.37288,5.05546,-1.87326,0.00119065,-1.25827,0.393687,-0.590038,0.133472
7909,-0.779467,-5.58495,-0.790297,0.00119065,1.415,-0.317206,0.340053,0.133472
7910,-3.02112,-5.91599,0.0658574,0.00119065,1.09517,-0.625426,0.071651,0.133472
7911,5.71033,-0.826628,3.04608,0.00119065,-0.160602,1.05512,0.151058,0.133472
7912,5.65971,-3.69931,-1.03364,0.00119065,0.903969,0.744016,-0.0472902,0.133472
7913,-3.01745,-5.36964,-0.821059,0.00119065,0.969624,-0.629938,-0.701558,0.133472
7914,3.34122,-5.27874,0.240097,0.00119065,0.625581,1.0901,-0.533385,0.133472
7915,2.99415,5.99433,0.824753,0.00119065,-1.12152,0.454639,0.0166404,0.133472
7916,3.45766,4.30019,0.21425,0.00119065,-1.35004,0.744981,0.215118,0.133472
7917,3.4369,-2.91766,1.07034,0.00119065,1.31279,1.15246,-0.173518,0.133472
7918,-0.998977,-5.85516,1.89986,0.00119065,1.12037,-0.546984,0.223947,0.133472
7919,0.747977,-4.77076,-0.132923,0.00119065,1.50009,0.131991,-0.872997,0.133472
7920,-0.959425,-6.57992,0.0811966,0.00119065,1.22303,-0.0317658,0.315902,0.133472
7921,-4.54977,2.6498,-0.335699,0.00119065,-0.485177,-1.54338,-0.058193,0.133472
7922,2.7927,3.35984,-0.202776,0.00119065,-1.12189,1.46456,0.275507,0.133472
7923,-4.68414,2.8339,-0.240987,0.00119065,-0.859068,-1.31068,-0.0487611,0.133472
7924,-0.926483,-5.66383,-0.249519,0.00119065,1.20801,-0.48642,-0.743388,0.133472
7925,-3.88535,-4.87901,-0.668584,0.00119065,0.913556,-0.945421,0.297532,0.133472
7926,-2.06427,4.45881,0.244704,0.00119065,-1.22463,-1.20308,0.0132113,0.133472
7927,-6.035,-2.74972,0.00733515,0.00119065,0.726444,-1.02656,0.187354,0.133472
7928,-7.34766,1.40746,-0.66943,0.00119065,-0.277644,-0.971479,-0.00369613,0.133472
7929,4.43571,-3.35046,-0.137032,0.00119065,0.915474,1.22247,-0.268133,0.133472
7930,-4.73174,4.12325,0.387352,0.00119065,-0.617992,-1.14943,0.371734,0.133472
7931,2.04525,4.23894,-1.26409,0.00119065,-1.35464,0.712988,-0.692687,0.133472
7932,-1.55769,-4.73678,1.5323,0.00119065,1.31432,-0.46853,0.717508,0.133472
7933,-2.52982,-3.70238,-1.43935,0.00119065,1.48104,-0.815407,-0.269534,0.133472
7934,4.04068,-4.70212,-0.0812496,0.00119065,1.00254,0.719158,-0.632591,0.133472
7935,1.21845,4.72451,-0.266056,0.00119065,-1.56227,-0.147603,-0.722036,0.133472
7936,-3.85027,3.32342,-0.4387,0.00119065,-1.05017,-1.20108,-0.475313,0.133472
7937,-1.22607,3.70229,2.33853,0.00119065,-1.47802,-0.446105,0.663841,0.133472
7938,1.27005,4.38115,0.746757,0.00119065,-1.76601,0.0417452,-0.230374,0.133472
7939,0.830451,5.31406,0.916844,0.00119065,-1.46908,0.452292,-0.207471,0.133472
7940,-0.995808,-5.65577,-0.896101,0.00119065,1.3771,0.43906,-0.207708,0.133472
7941,-0.823811,4.20049,1.26192,0.00119065,-1.53016,-0.932807,-0.0752184,0.133472
7942,-7.62876,1.14446,-0.685875,0.00119065,0.38169,-0.85878,-0.0889679,0.133472
7943,-5.39028,0.939449,-0.163435,0.00119065,-0.0135889,-1.56248,0.202402,0.133472
7944,5.41461,0.440909,-2.02917,0.00119065,0.15896,1.25521,0.544389,0.133472
7945,-3.48169,1.40993,-0.0364767,0.00119065,0.0850562,-1.88694,-0.796858,0.133472
7946,-2.8214,-3.98276,-0.0607308,0.00119065,1.5449,-0.546981,-0.563434,0.133472
7947,-1.22538,-5.8601,-0.51981,0.00119065,1.42666,0.0732886,0.0190813,0.133472
7948,-4.53508,0.0730084,1.65654,0.00119065,-0.368557,-1.62231,0.0734117,0.133472
7949,-2.01254,3.15372,2.84433,0.00119065,-1.00595,-1.24115,-0.0167596,0.133472
7950,0.657271,-5.71301,-0.315283,0.00119065,1.38331,0.576467,0.0812697,0.133472
7951,0.165044,1.27222,1.48771,0.00119065,-1.55347,0.527512,2.01348,0.133472
7952,-6.60597,0.384292,0.0630688,0.00119065,0.141974,-1.17094,0.502705,0.133472
7953,-5.07828,4.70266,1.22627,0.00119065,-0.73767,-0.83581,-0.0928669,0.133472
7954,2.88774,3.72774,0.196726,0.00119065,-1.43714,1.01129,-0.265156,0.133472
7955,-5.70122,-2.07524,-0.156008,0.00119065,0.882861,-0.977544,0.54284,0.133472
7956,-5.09726,1.03407,-1.23684,0.00119065,-0.680772,-1.13856,-0.826788,0.133472
7957,-5.04809,1.83358,0.945977,0.00119065,0.0839904,-1.14835,1.04429,0.133472
7958,-2.97279,5.69436,-0.455547,0.00119065,-1.13635,-0.572368,0.359854,0.133472
7959,2.09507,5.1975,1.73987,0.00119065,-1.23837,0.391771,0.492227,0.133472
7960,-2.19526,-3.90965,-0.446469,0.00119065,1.69692,-0.683457,-0.071809,0.133472
7961,6.72586,0.134451,0.987947,0.00119065,-0.0346155,0.981094,0.693475,0.133472
7962,-4.33174,3.55132,1.24222,0.00119065,-1.35688,-0.472992,0.276757,0.133472
7963,-4.19761,-3.1025,0.146345,0.00119065,0.971844,-1.28833,0.330198,0.133472
7964,-1.55367,-4.8638,0.701917,0.00119065,1.62025,-0.303573,-0.0312391,0.133472
7965,-4.74673,4.46616,0.611984,0.00119065,-0.834104,-0.858012,-0.48629,0.133472
7966,0.0850673,3.79131,-2.87637,0.00119065,-1.13327,1.05616,0.329223,0.133472
7967,-3.5503,-3.571,3.32513,0.00119065,0.736068,-0.859425,0.417989,0.133472
7968,3.38119,-6.33327,-0.217142,0.00119065,0.90063,0.607929,-0.327554,0.133472
7969,5.00067,4.27335,1.12922,0.00119065,-0.86615,0.806677,0.330882,0.133472
7970,-3.12118,-3.44112,-1.64817,0.00119065,1.11606,-1.08255,0.538296,0.133472
7971,-0.389705,-4.89954,-0.790668,0.00119065,1.68389,0.0827489,0.142913,0.133472
7972,5.06718,-1.58243,-0.237258,0.00119065,0.127888,1.61464,0.119869,0.133472
7973,-3.00689,-4.99051,-1.21827,0.00119065,1.33095,-0.354682,-0.31586,0.133472
7974,-6.63996,1.70961,-0.120172,0.00119065,-0.359327,-1.14147,-0.268757,0.133472
7975,-1.25485,4.70934,0.666667,0.00119065,-1.70215,-0.200047,-0.0633591,0.133472
7976,4.56358,6.58602,0.37494,0.00119065,-0.561243,0.634295,-0.269379,0.133472
7977,-4.33773,-1.00764,-3.14501,0.00119065,0.382164,-1.0698,-0.784361,0.133472
7978,2.33766,3.50015,0.630112,0.00119065,-1.83952,0.449328,-0.123369,0.133472
7979,-2.81209,-3.56806,-0.295859,0.00119065,1.70286,-0.610774,0.258423,0.133472
7980,3.906,-3.15558,-2.42848,0.00119065,0.712846,1.19838,-0.230029,0.133472
7981,6.85066,-1.00309,-0.140108,0.00119065,0.0234768,1.20789,-0.095988,0.133472
7982,-6.07574,-2.77348,0.155202,0.00119065,0.364712,-1.20449,0.214705,0.133472
7983,-2.28298,5.32843,-1.58015,0.00119065,-1.23627,-0.600776,0.0194249,0.133472
7984,2.82572,-5.26645,0.490132,0.00119065,1.32873,0.534923,-0.197649,0.133472
7985,-1.81013,5.76687,-0.736831,0.00119065,-1.27275,-0.60496,0.0814383,0.133472
7986,-5.30393,-2.83847,-0.455227,0.00119065,1.04775,-0.984537,-0.0353448,0.133472
7987,-3.46893,-4.09073,0.238761,0.00119065,1.19081,-1.06158,-0.248387,0.133472
7988,3.12805,-4.04745,1.15991,0.00119065,1.39843,0.702075,-0.353882,0.133472
7989,2.07014,-2.12564,-2.57257,0.00119065,1.02213,1.3813,0.671929,0.133472
7990,-2.64358,3.1143,1.66664,0.00119065,-1.16401,-1.2056,0.62354,0.133472
7991,-5.64808,-2.54998,-1.73244,0.00119065,0.472834,-1.00941,-0.569867,0.133472
7992,-4.28534,-4.31904,-0.463155,0.00119065,0.309954,-1.38049,0.129677,0.133472
7993,5.85782,-3.2877,0.985678,0.00119065,0.294666,1.1669,0.17307,0.133472
7994,-0.184721,5.06773,0.0858154,0.00119065,-1.67627,-0.238981,-0.0740734,0.133472
7995,-6.13417,-0.39191,-1.50636,0.00119065,-0.00948733,-1.23001,0.422721,0.133472
7996,2.96071,1.63315,-0.439009,0.00119065,-0.573216,1.38114,-1.55955,0.133472
7997,-0.281822,-5.94273,1.14362,0.00119065,1.18626,0.120707,-0.730215,0.133472
7998,3.30087,-4.49096,-0.560938,0.00119065,1.44639,-0.118495,0.539439,0.133472
7999,1.88182,6.24722,0.809499,0.00119065,-1.25178,-0.251647,-0.156936,0.133472
8000,-0.100987,4.34699,0.681647,0.00119065,-1.38449,-0.331776,-1.19795,0.133472
8001,-2.69444,-4.61963,-0.0695918,0.00119065,1.31221,-0.746451,-0.603008,0.133472
8002,-1.26819,2.23125,-1.77003,0.00119065,-0.891516,-0.867919,-1.77081,0.133472
8003,3.84767,-4.86956,-0.398951,0.00119065,1.1251,0.714825,0.418376,0.133472
8004,-5.11248,-1.44355,1.52177,0.00119065,0.438327,-1.42315,-0.251,0.133472
8005,-3.72248,-4.64753,-0.0683789,0.00119065,1.00284,-0.990784,-0.4215,0.133472
8006,-5.71469,3.17508,-0.0238625,0.00119065,-0.817472,-0.912409,-0.497259,0.133472
8007,-2.34792,3.7008,-0.767746,0.00119065,-1.38074,-1.16743,0.36523,0.133472
8008,0.93708,-5.54195,0.442283,0.00119065,1.41262,0.414858,-0.47074,0.133472
8009,2.97632,5.42733,2.20144,0.00119065,-0.880545,0.500658,0.608409,0.133472
8010,-2.92224,4.13702,-1.4439,0.00119065,-1.43071,-0.649328,-0.201203,0.133472
8011,4.63166,-3.89593,-2.64327,0.00119065,0.942048,0.618387,-0.1048,0.133472
8012,-2.33251,3.93553,0.609239,0.00119065,-1.63339,-0.422668,-0.648983,0.133472
8013,1.28893,-3.42485,-0.758732,0.00119065,2.04499,-0.129772,-0.0239584,0.133472
8014,-4.29598,-2.92624,-0.651068,0.00119065,0.76071,-1.44667,0.154111,0.133472
8015,2.92788,-4.86842,-0.453671,0.00119065,1.45393,0.455185,-0.151499,0.133472
8016,-5.03905,0.645383,-0.958925,0.00119065,-0.398829,-1.56876,0.28492,0.133472
8017,-4.21744,3.52357,0.373985,0.00119065,-0.895721,-1.28856,0.205315,0.133472
8018,-3.31299,0.404205,-2.28331,0.00119065,-0.641711,-1.6928,0.349067,0.133472
8019,-5.62711,-3.7581,-0.115596,0.00119065,0.70352,-1.05095,0.00527692,0.133472
8020,-4.62759,3.81085,-0.667458,0.00119065,-0.876481,-1.09143,-0.332131,0.133472
8021,-0.494723,6.74558,-0.55404,0.00119065,-1.20521,-0.00920206,0.328061,0.133472
8022,4.26425,-3.17551,-3.50645,0.00119065,1.10217,0.180665,-0.0501595,0.133472
8023,2.82218,2.20883,-3.44799,0.00119065,-0.670169,1.32049,0.188009,0.133472
8024,-1.49161,-3.45946,-1.2224,0.00119065,1.83645,-0.637823,-0.213758,0.133472
8025,-6.7121,2.66743,0.159731,0.00119065,-0.429477,-1.04146,-0.1979,0.133472
8026,-1.32148,-4.1003,0.905634,0.00119065,1.49705,-1.08642,0.105187,0.133472
8027,-3.96574,1.20039,0.290752,0.00119065,-0.754843,-1.71747,0.523849,0.133472
8028,-5.12953,-1.22976,2.10536,0.00119065,0.140483,-1.3753,-0.352559,0.133472
8029,-4.52095,-2.04326,-0.135049,0.00119065,0.224258,-1.62529,-0.549971,0.133472
8030,-1.34543,-5.57861,0.263067,0.00119065,1.38976,-0.523713,-0.354256,0.133472
8031,-4.76692,-2.65238,1.13543,0.00119065,0.817197,-1.28071,0.187059,0.133472
8032,5.48496,-2.14245,-0.466619,0.00119065,0.844904,1.17396,-0.314709,0.133472
8033,2.06845,-3.45124,-0.715563,0.00119065,1.65444,1.03594,0.0127414,0.133472
8034,-5.09227,-1.839,0.715684,0.00119065,0.516047,-1.49637,0.0729009,0.133472
8035,5.04356,4.46904,0.652845,0.00119065,-1.02695,0.665813,-0.263211,0.133472
8036,-5.97994,-3.19049,0.879262,0.00119065,0.592066,-0.9872,-0.413117,0.133472
8037,0.751454,-7.17001,0.587526,0.00119065,1.13045,0.0148641,-0.0514645,0.133472
8038,-4.11674,-3.98761,-1.10032,0.00119065,1.14801,-0.366025,0.836861,0.133472
8039,-5.24513,-1.68693,-1.12754,0.00119065,0.946986,-1.18819,-0.0319714,0.133472
8040,1.07714,5.54011,-0.658517,0.00119065,-1.49377,-0.00564417,-0.339934,0.133472
8041,-5.39149,3.10736,-0.258005,0.00119065,-1.04394,-0.792623,0.508912,0.133472
8042,-2.05012,3.74672,0.114907,0.00119065,-1.31056,-1.06216,-0.915551,0.133472
8043,4.98931,2.91686,-0.800706,0.00119065,-0.559914,1.31358,-0.414159,0.133472
8044,-1.12815,6.24584,-1.01842,0.00119065,-1.20597,-0.183467,-0.510227,0.133472
8045,4.95037,0.522281,0.167636,0.00119065,0.255581,1.70986,-0.010774,0.133472
8046,5.95189,1.43849,-0.0263674,0.00119065,-0.25688,1.4121,0.0727316,0.133472
8047,-4.15631,2.16973,-0.846352,0.00119065,-0.530799,-1.67226,-0.170153,0.133472
8048,-1.7291,-4.23236,0.586573,0.00119065,1.2238,-1.23826,-0.522996,0.133472
8049,-0.329769,6.73183,-1.25546,0.00119065,-1.18051,-0.163867,0.11986,0.133472
8050,-1.69974,4.37575,-1.00385,0.00119065,-1.43593,-0.989051,-0.0765332,0.133472
8051,6.16656,1.94574,1.6262,0.00119065,-0.179577,1.20478,-0.0261886,0.133472
8052,0.669047,4.78621,2.74139,0.00119065,-1.31449,0.473543,-0.189843,0.133472
8053,4.91101,0.343655,0.294785,0.00119065,-0.291462,1.71362,-0.109125,0.133472
8054,-4.81536,2.46598,1.10102,0.00119065,-0.678225,-1.39501,-0.0613663,0.133472
8055,6.47979,-0.974597,-0.70958,0.00119065,0.0769218,1.29968,-0.00497324,0.133472
8056,-0.108987,-5.0041,-0.411198,0.00119065,1.50947,-0.771316,-0.263293,0.133472
8057,-4.81126,3.50837,-0.705311,0.00119065,-0.783525,-1.1038,-0.532508,0.133472
8058,-4.16162,3.09519,0.0243855,0.00119065,-0.234313,-1.53613,-0.636234,0.133472
8059,-3.71343,-0.101187,1.70565,0.00119065,-0.403981,-1.82744,0.250322,0.133472
8060,0.486718,6.0314,0.881144,0.00119065,-1.37375,-0.228626,-0.25466,0.133472
8061,-4.57006,0.667385,-0.4923,0.00119065,-0.386709,-1.75898,-0.211355,0.133472
8062,3.85871,-1.84685,0.822842,0.00119065,0.625028,1.7419,0.314208,0.133472
8063,-3.3337,3.2041,-0.164099,0.00119065,-1.56466,-0.937222,0.0979522,0.133472
8064,-2.89954,3.89372,0.3979,0.00119065,-1.45664,-0.98201,-0.0173145,0.133472
8065,5.62111,2.65653,-0.19534,0.00119065,-0.705455,1.22207,0.116234,0.133472
8066,4.45963,-1.62212,-1.09298,0.00119065,0.932526,1.44749,-0.0735684,0.133472
8067,3.16934,5.24459,0.546788,0.00119065,-1.01552,0.94437,-0.324082,0.133472
8068,-2.65639,3.78303,-0.0230526,0.00119065,-1.65103,-0.78561,0.0747223,0.133472
8069,5.44173,2.11112,-2.20176,0.00119065,-0.713521,0.861879,0.632697,0.133472
8070,-6.22968,-0.750778,-0.115331,0.00119065,0.438361,-1.30238,-0.289157,0.133472
8071,-0.153607,-4.69314,-2.00595,0.00119065,1.53475,0.259983,0.339192,0.133472
8072,-4.90724,-2.59397,1.96524,0.00119065,0.384814,-1.31972,0.245475,0.133472
8073,3.12495,-4.89026,-1.62744,0.00119065,1.05919,0.830456,0.343802,0.133472
8074,5.4251,3.15659,0.446855,0.00119065,-1.02592,0.935369,-0.127484,0.133472
8075,0.50183,7.00044,0.882433,0.00119065,-1.10834,0.370908,-0.0969,0.133472
8076,-5.47444,-1.2581,0.576163,0.00119065,0.102936,-1.21702,0.961879,0.133472
8077,5.89749,0.170585,-0.203661,0.00119065,-0.562905,1.36455,-0.267542,0.133472
8078,-5.03559,-5.24164,-0.0124478,0.00119065,0.621446,-0.637211,-0.731053,0.133472
8079,4.20743,-4.88471,0.651398,0.00119065,1.14863,0.666773,-0.190093,0.133472
8080,-6.43037,-1.97012,1.39E-05,0.00119065,0.185083,-1.27796,0.0891723,0.133472
8081,0.376007,5.7682,0.654296,0.00119065,-1.49136,-0.00751147,0.232552,0.133472
8082,1.91819,-2.341,-0.0843773,0.00119065,1.95622,1.08085,-0.571918,0.133472
8083,-2.25225,-5.55876,0.605128,0.00119065,1.45437,-0.0850093,-0.0704526,0.133472
8084,-2.13924,1.22512,1.46036,0.00119065,-0.441765,-1.51598,1.65618,0.133472
8085,-2.16559,4.48975,-0.339478,0.00119065,-1.60186,-0.443784,-0.484354,0.133472
8086,0.233394,5.24818,-0.0194558,0.00119065,-1.50026,0.0640023,0.729893,0.133472
8087,-5.20857,-2.70471,0.445516,0.00119065,0.463441,-1.26918,0.655813,0.133472
8088,-4.46861,-0.382307,-0.0281893,0.00119065,0.679882,-1.7,-0.389185,0.133472
8089,2.8775,4.72519,0.197532,0.00119065,-1.35848,0.82984,0.12245,0.133472
8090,0.601939,6.3702,-0.208501,0.00119065,-1.35738,0.000850638,-0.236667,0.133472
8091,0.599214,4.78838,-0.315614,0.00119065,-1.70984,0.42699,0.210485,0.133472
8092,-4.27591,-2.13457,0.324511,0.00119065,0.308289,-1.59484,0.744923,0.133472
8093,-6.44819,0.949351,0.27421,0.00119065,-0.529731,-1.22593,0.171105,0.133472
8094,-4.0172,3.86682,0.610676,0.00119065,-1.14081,-0.92309,0.54871,0.133472
8095,-2.4172,-7.61972,-0.467229,0.00119065,0.860981,-0.289819,-0.241895,0.133472
8096,1.88088,4.69691,0.934134,0.00119065,-1.36961,0.912351,-0.280919,0.133472
8097,4.72519,3.47616,1.10104,0.00119065,-0.85504,1.00622,-0.598929,0.133472
8098,5.1967,1.40344,-0.620602,0.00119065,-0.904659,1.2486,-0.482034,0.133472
8099,-5.07409,-2.01559,0.270784,0.00119065,0.756832,-1.42276,0.101279,0.133472
8100,2.76203,-2.82968,-0.398167,0.00119065,1.39362,1.35219,-0.522772,0.133472
8101,-6.24697,-1.79482,-0.101966,0.00119065,0.489424,-1.24479,-0.230552,0.133472
8102,-5.67972,-1.5679,1.05933,0.00119065,-0.0671817,-1.43344,-0.206214,0.133472
8103,6.74174,-3.42315,-0.0865706,0.00119065,0.167618,1.06636,-0.00186415,0.133472
8104,5.99654,1.86059,-1.34538,0.00119065,-0.0672818,1.27021,0.352319,0.133472
8105,0.0353641,6.55818,-1.5981,0.00119065,-1.17726,0.0105169,0.302436,0.133472
8106,5.48551,-0.664842,-0.0369197,0.00119065,0.22843,1.58527,-0.0876541,0.133472
8107,4.91789,0.260168,-0.76094,0.00119065,0.696725,1.57207,-0.106068,0.133472
8108,6.00251,-1.86118,-0.881392,0.00119065,0.23627,1.3104,-0.326803,0.133472
8109,-4.04759,1.722,-2.59256,0.00119065,-0.587875,-1.42801,0.169874,0.133472
8110,-2.31848,-4.40416,0.781255,0.00119065,1.3629,-0.831515,-0.609189,0.133472
8111,6.06522,-2.55913,-0.17594,0.00119065,0.421323,1.22608,0.328974,0.133472
8112,-1.55477,4.59657,-0.198682,0.00119065,-1.64689,-0.59171,0.307334,0.133472
8113,-2.99199,3.82129,1.56508,0.00119065,-1.45024,-0.642955,-0.423471,0.133472
8114,0.430338,4.06126,-1.3058,0.00119065,-1.30945,0.826325,1.05961,0.133472
8115,3.80933,2.34962,-1.28572,0.00119065,-0.338092,1.59325,0.713866,0.133472
8116,-4.00447,3.2498,1.0527,0.00119065,-1.07425,-1.18502,0.345946,0.133472
8117,-1.84757,4.75827,0.412638,0.00119065,-1.40207,-0.921549,-0.296333,0.133472
8118,-5.67537,0.793841,0.169672,0.00119065,-0.202604,-1.53659,0.108581,0.133472
8119,7.03647,1.56153,0.284623,0.00119065,0.108569,1.11083,-0.369049,0.133472
8120,-0.48701,6.59251,0.602838,0.00119065,-1.26679,-0.263441,0.230585,0.133472
8121,-0.80027,-6.39332,0.0866395,0.00119065,1.32232,-0.0926875,-0.372056,0.133472
8122,-5.77537,1.22131,0.130208,0.00119065,-0.425597,-1.44234,0.156711,0.133472
8123,-3.76875,-6.16107,-0.67726,0.00119065,1.02002,-0.466932,0.26025,0.133472
8124,-4.2375,5.31132,-0.39011,0.00119065,-1.13548,-0.590087,0.0249137,0.133472
8125,-2.77401,-3.07231,-2.52734,0.00119065,1.09804,-1.18921,0.178335,0.133472
8126,-2.55757,-5.13713,0.715381,0.00119065,1.38291,-0.644447,0.0328916,0.133472
8127,-3.87226,4.98954,1.32563,0.00119065,-0.825294,-0.85381,-0.575083,0.133472
8128,3.46949,4.51252,0.0699418,0.00119065,-1.41859,0.543989,-0.382482,0.133472
8129,-4.72158,4.76279,-0.75517,0.00119065,-0.988339,-0.813038,0.0528101,0.133472
8130,-3.50769,5.45974,-0.151095,0.00119065,-1.21682,-0.461715,0.416239,0.133472
8131,-2.75081,3.99287,-1.5789,0.00119065,-1.3256,-0.711367,0.662947,0.133472
8132,3.36006,-4.34283,-0.508049,0.00119065,1.36399,0.772433,-0.339804,0.133472
8133,-1.36227,1.90174,0.221694,0.00119065,-0.774611,-1.07293,2.18834,0.133472
8134,4.63881,0.371834,-0.553333,0.00119065,0.383792,1.72936,0.398565,0.133472
8135,1.25985,4.61744,2.40157,0.00119065,-1.4899,-0.0706446,-0.248818,0.133472
8136,-1.10358,4.28346,-0.508856,0.00119065,-1.75366,-0.670568,0.10451,0.133472
8137,3.96469,-2.96608,-0.0805128,0.00119065,1.00912,1.4179,0.248543,0.133472
8138,-1.567,-5.84607,-0.448739,0.00119065,1.39681,-0.331981,0.309575,0.133472
8139,-2.88256,5.35563,-1.56274,0.00119065,-1.23538,-0.19314,-0.507369,0.133472
8140,2.64459,-4.84048,0.479472,0.00119065,1.36899,0.801657,-0.217069,0.133472
8141,-3.52158,4.39032,3.03456,0.00119065,-0.70523,-0.951402,0.147389,0.133472
